user_id,recommendations,recommended_main_categories,recommended_sub_categories,purchased_products,purchased_main_categories,purchased_sub_categories,precision@k
3144,"['Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Wild Rice & Quinoa Mix', 'Product_Truffle Parmesan Fries']",['Food'],"['Olive Products', 'Grain Blends', 'Gourmet Snacks']",[9],['Food'],['Olive Products'],0.95
3145,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Audio', 'Toys', 'Smart Home']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
3147,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories']",0.95
3148,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Food', 'Kitchen', 'Toys']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Health Drinks', 'Small Appliances']","[1, 2, 3, 7]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Smoothies', 'Asian Sauces']",0.95
3149,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[10],['Food'],['Frozen Meat Products'],1.0
3152,"['Product_Electric Griddle with Lid', 'Product_Electric Griddle with Lid', 'Product_Electric Griddle with Removable Plates', 'Product_Electric Ice Cream Maker', 'Product_Electric Griddle']",['Kitchen'],['Cooking Appliances'],[4],['Kitchen'],['Cooking Appliances'],0.95
3156,"['Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker']",['Audio'],['Portable Speakers'],[5],['Audio'],['Portable Speakers'],0.95
3164,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink']","['Food', 'Toys', 'Audio', 'Kitchen']","['Juice', 'Educational Toys', 'Earbuds', 'Cooking Appliances', 'Health Drinks']",[10],['Food'],['Frozen Meat Products'],0.55
3169,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Striped T-Shirt', 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit']","['Toys', 'Kitchen']","['Educational Toys', 'Drinkware']",[2],['Kitchen'],['Drinkware'],0.4
3174,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit']","['Food', 'Kitchen', 'Toys']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Health Drinks', 'Japanese Cooking Kits']",[7],['Food'],['Asian Sauces'],0.8
3178,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Audio', 'Smart Home', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Smart Home Accessories', 'Educational Toys']","[1, 2, 3, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
3180,"['Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit']","['Food', 'Audio', 'Kitchen', 'Smart Home', 'Toys']","['Juice', 'Earbuds', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
3184,"['Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Wild Rice & Quinoa Mix', 'Product_Truffle Parmesan Fries']",['Food'],"['Olive Products', 'Grain Blends', 'Gourmet Snacks']",[9],['Food'],['Olive Products'],0.95
3185,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Peach Mango Smoothie']",['Food'],['Smoothies'],[3],['Food'],['Smoothies'],0.95
3191,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit']","['Food', 'Smart Home', 'Kitchen']","['Juice', 'Smart Home Accessories', 'Cooking Appliances', 'Health Drinks', 'Japanese Cooking Kits']",[9],['Food'],['Olive Products'],0.8
3196,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
3197,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
3205,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Health Drinks']",[6],['Food'],['Infused Oils'],0.55
3207,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
3210,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Health Drinks']","[1, 2, 3, 4, 5, 6]","['Toys', 'Kitchen', 'Food', 'Audio']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils']",0.95
3213,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Audio', 'Smart Home', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Smart Home Accessories', 'Educational Toys']","[1, 2, 3, 5, 7, 8, 9]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Portable Speakers', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products']",0.95
3219,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Toys', 'Smart Home', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Smart Home Accessories', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
3220,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit']","['Food', 'Smart Home', 'Kitchen']","['Juice', 'Smart Home Accessories', 'Cooking Appliances', 'Health Drinks', 'Japanese Cooking Kits']",[3],['Food'],['Smoothies'],0.8
3222,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Electric Rice Cooker', 'Product_Puzzle 3D Model Kit']","['Toys', 'Kitchen']","['Educational Toys', 'Cooking Appliances']","[1, 4]","['Toys', 'Kitchen']","['Educational Toys', 'Cooking Appliances']",0.95
3226,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Peach Mango Smoothie']",['Food'],['Smoothies'],[3],['Food'],['Smoothies'],0.95
3227,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Food', 'Toys', 'Kitchen']","['Juice', 'Educational Toys', 'Cooking Appliances', 'Health Drinks', 'Small Appliances']","[1, 2, 3]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Smoothies']",0.95
3234,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Smart Home', 'Kitchen', 'Toys']","['Juice', 'Smart Home Accessories', 'Cooking Appliances', 'Educational Toys', 'Health Drinks']",[3],['Food'],['Smoothies'],0.55
3238,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
3239,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
3243,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Audio', 'Smart Home', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Smart Home Accessories', 'Educational Toys']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
3246,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[2, 5]","['Kitchen', 'Audio']","['Drinkware', 'Portable Speakers']",0.65
3250,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit']","['Food', 'Kitchen', 'Toys']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Health Drinks', 'Japanese Cooking Kits']",[9],['Food'],['Olive Products'],0.8
3269,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products']",0.95
3273,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Kitchen', 'Food', 'Toys']","['Cooking Appliances', 'Juice', 'Educational Toys', 'Health Drinks', 'Small Appliances']","[1, 2, 6]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Infused Oils']",0.95
3274,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Audio', 'Toys', 'Smart Home']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Smart Home Accessories']","[3, 5, 10]","['Food', 'Audio']","['Smoothies', 'Portable Speakers', 'Frozen Meat Products']",0.65
3275,"['Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Audio', 'Kitchen', 'Toys']","['Juice', 'Earbuds', 'Cooking Appliances', 'Educational Toys', 'Health Drinks']",[7],['Food'],['Asian Sauces'],0.55
3281,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3']","['Kitchen', 'Food', 'Toys', 'Smart Home', 'Audio']","['Cooking Appliances', 'Juice', 'Educational Toys', 'Smart Home Accessories', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories']",0.95
3289,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3']","['Food', 'Toys', 'Smart Home', 'Kitchen', 'Audio']","['Juice', 'Educational Toys', 'Smart Home Accessories', 'Cooking Appliances', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
3290,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Electric Butter Churn']","['Kitchen', 'Food', 'Toys', 'Audio']","['Cooking Appliances', 'Juice', 'Educational Toys', 'Earbuds', 'Small Appliances']",[2],['Kitchen'],['Drinkware'],0.55
3292,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink']","['Food', 'Toys', 'Audio', 'Kitchen']","['Juice', 'Educational Toys', 'Earbuds', 'Cooking Appliances', 'Health Drinks']",[7],['Food'],['Asian Sauces'],0.55
3293,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Audio', 'Toys', 'Smart Home']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
3295,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Kitchen', 'Food', 'Audio', 'Toys']","['Cooking Appliances', 'Juice', 'Earbuds', 'Educational Toys', 'Health Drinks']","[1, 2, 3, 4, 5]","['Toys', 'Kitchen', 'Food', 'Audio']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers']",0.95
3297,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Food', 'Toys', 'Kitchen']","['Juice', 'Educational Toys', 'Cooking Appliances', 'Health Drinks', 'Small Appliances']","[1, 2, 7]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Asian Sauces']",0.95
3302,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Smart Home', 'Toys']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Health Drinks']","[1, 2, 3, 4, 6, 7, 8, 9]","['Toys', 'Kitchen', 'Food', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products']",0.95
3303,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Food', 'Kitchen', 'Toys']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Health Drinks', 'Small Appliances']","[1, 2, 10]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Frozen Meat Products']",0.95
3304,"['Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Fruit Medley Juice']",['Food'],"['Frozen Meat Products', 'Juice']",[10],['Food'],['Frozen Meat Products'],0.95
3310,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Electric Butter Churn']","['Kitchen', 'Food', 'Audio', 'Toys']","['Cooking Appliances', 'Juice', 'Earbuds', 'Educational Toys', 'Small Appliances']",[4],['Kitchen'],['Cooking Appliances'],0.55
3312,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', 'Product_Water-Resistant Bluetooth Speaker']","['Toys', 'Audio']","['Educational Toys', 'Portable Speakers']","[1, 5]","['Toys', 'Audio']","['Educational Toys', 'Portable Speakers']",0.95
3318,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
3321,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Toys', 'Smart Home', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Smart Home Accessories', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
3330,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],[1],['Toys'],['Educational Toys'],0.95
3333,"['Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', ""Product_Children's Gardening Set"", ""Product_Kids' Science Experiment Kit""]","['Food', 'Audio', 'Toys']","['Juice', 'Earbuds', 'Educational Toys', 'Outdoor Play Toys']",[1],['Toys'],['Educational Toys'],0.8
